,original,prediction
38035,6286.0,3348.0
38036,1121.0,1164.0
38037,9986.0,14601.0
38038,3126.0,2324.0
38039,1430.0,1572.0
38040,1413.0,1184.0
38041,67392.0,67677.0
38042,10110.0,7519.0
38043,9637.0,8470.0
38044,1785.0,1247.0
38045,1380.0,1699.0
38046,2316.0,2422.0
38047,11039.0,9127.0
38048,1093.0,1164.0
38049,4483.0,2923.0
38050,2591.0,1830.0
38051,1670.0,1164.0
38052,100509.0,86594.0
38053,2145.0,1469.0
38054,1299.0,1340.0
38055,2043.0,1274.5
38056,6963.0,5742.0
38057,6451.0,8860.0
38058,10468.0,8820.0
38059,9548.0,6055.0
38060,1041.0,1021.0
38061,1128.0,1104.0
38062,7240.0,5296.0
38063,2260.0,2058.0
38064,2975.0,2688.0
38065,2074.0,2051.5
38066,1587.0,1337.0
38067,8003.0,5337.0
38068,6829.0,5003.666666666667
38069,68503.0,44770.666666666664
38070,48287.0,39371.0
38071,11545.0,8358.333333333334
38072,1986.0,1628.0
38073,3051.0,2529.0
38074,1264.0,1233.0
38075,9714.0,5179.333333333333
38076,5812.0,3702.5
38077,1273.0,1227.0
38078,2576.0,2698.6666666666665
38079,2363.0,2013.5
38080,1450.0,1238.0
38081,9059.0,6682.0
38082,2672.0,2481.0
38083,1176.0,1065.0
38084,1568.0,1344.0
38085,1724.0,1879.0
38086,9803.0,4598.0
38087,1010.0,1065.0
38088,4952.0,1528.0
38089,11934.0,7286.0
38090,85850.0,53126.0
38091,9512.0,3707.0
38092,1742.0,1252.0
38093,14586.0,11271.0
38094,3523.0,2137.0
38095,12956.0,5556.0
38096,5568.0,1185.0
38097,1224.0,1688.0
38098,1738.0,1248.0
38099,3717.0,1704.0
38100,54683.0,48305.0
38101,1435.0,1144.0
38102,2991.0,1144.0
38103,2147.0,1083.0
38104,14201.0,9070.0
38105,4000.0,2535.0
38106,2387.0,1293.0
38107,3599.0,1573.5
38108,1885.0,1217.0
38109,4007.0,3200.0
38110,1255.0,1075.0
38111,12855.0,6584.0
38112,1042.0,1253.0
38113,1694.0,1290.0
38114,1034.0,1688.0
38115,1792.0,1290.0
38116,249854.0,161283.0
38117,22493.0,4601.0
38118,16833.0,3772.3333333333335
38119,5715.0,2405.0
38120,10609.0,8716.5
38121,14299.0,13933.5
38122,1240.0,1268.0
38123,1889.0,1375.0
38124,4759.0,2405.0
38125,1689.0,1598.0
38126,6200.0,5800.0
38127,8645.0,3000.5
38128,23196.0,6963.0
38129,1609.0,1181.0
38130,154453.0,57071.666666666664
38131,12628.0,6836.0
38132,5326.0,1250.5
38133,50018.0,22071.0
38134,48612.0,38156.0
38135,1733.0,2416.0
38136,2048.0,2128.0
38137,3667.0,2310.5
38138,2918.0,2726.0
38139,1225.0,1510.0
38140,11296.0,3129.0
38141,6503.0,1862.0
38142,1841.0,1346.3333333333333
38143,1118.0,2405.0
38144,24573.0,5991.333333333333
38145,3217.0,1202.0
38146,2069.0,2405.0
38147,9976.0,2359.5
38148,22358.0,5740.0
38149,25060.0,10409.5
38150,1217.0,1404.0
38151,34203.0,23392.0
38152,130839.0,72991.5
38153,3231.0,2820.0
38154,7429.0,3765.3333333333335
38155,2195.0,1252.0
38156,19328.0,13937.333333333334
38157,3181.0,2401.6666666666665
38158,4734.0,3220.0
38159,1338.0,1051.0
38160,4436.0,1918.0
38161,1188.0,1534.0
38162,15441.0,14272.0
38163,10259.0,4000.0
38164,23841.0,20511.0
38165,4656.0,6513.0
38166,9564.0,12636.0
38167,1325.0,1306.0
38168,3885.0,1472.0
38169,9221.0,18980.0
38170,7146.0,4369.0
38171,2306.0,1252.0
38172,1693.0,1252.0
38173,13685.0,3640.0
38174,13370.0,4429.666666666667
38175,3477.0,1694.0
38176,61792.0,43998.5
38177,20995.0,20079.5
38178,2148.0,1879.0
38179,14327.0,13120.333333333334
38180,10944.0,1798.5
38181,2038.0,1252.0
38182,3899.0,2941.5
38183,5657.0,3494.0
38184,1229.0,1534.0
38185,1048.0,1252.0
38186,3028.0,1936.6666666666667
38187,1930.0,1252.0
38188,1055.0,1534.0
38189,9419.0,5203.0
38190,2421.0,1899.0
38191,1064.0,1517.0
38192,15025.0,1280.0
38193,6826.0,1406.0
38194,1488.0,2105.0
38195,6160.0,1016.0
38196,11033.0,1102.0
38197,1701.0,4696.666666666667
38198,4676.0,12555.333333333334
38199,1414.0,1534.0
38200,8760.0,3727.0
38201,3181.0,2814.0
38202,1406.0,2290.0
38203,2535.0,1724.25
38204,2486.0,2329.0
38205,9852.0,14161.5
38206,2001.0,2839.0
38207,1034.0,1639.0
38208,2897.0,1885.0
38209,5089.0,4080.0
38210,65227.0,86950.0
38211,1117.0,1172.0
38212,1069.0,1126.0
38213,14349.0,10661.5
38214,7539.0,4589.5
38215,12078.0,7192.0
38216,11410.0,12052.0
38217,7016.0,3625.0
38218,104603.0,93245.0
38219,2316.0,1242.5
38220,1101.0,1125.0
38221,1691.0,4160.0
38222,11794.0,12932.0
38223,1673.0,1327.0
38224,13928.0,12667.0
38225,19011.0,9881.0
38226,2438.0,1758.0
38227,1562.0,2159.0
38228,1725.0,1031.0
38229,2732.0,2679.0
38230,1135.0,1233.0
38231,2381.0,1233.0
38232,8904.0,6796.0
38233,3876.0,2269.0
38234,12253.0,10442.0
38235,104440.0,115358.0
38236,2434.0,5843.0
38237,6563.0,2716.0
38238,1345.0,2097.0
38239,1461.0,2097.0
38240,1425.0,1659.0
38241,1132.0,2581.0
38242,12569.0,17909.0
38243,2112.0,4768.0
38244,1054.0,1028.0
38245,4111.0,2211.0
38246,1399.0,1144.0
38247,12434.0,10856.0
38248,4380.0,2408.0
38249,7532.0,12870.0
38250,7572.0,10395.0
38251,6833.0,7453.0
38252,4628.0,5289.0
38253,15350.0,16565.0
38254,12326.0,13133.0
38255,89968.0,85419.0
38256,13071.0,14218.0
38257,2321.0,1172.0
38258,1004.0,4071.0
38259,22578.0,17538.0
38260,1155.0,1698.0
38261,2443.0,3304.0
38262,1673.0,1144.0
38263,4462.0,9404.0
38264,2456.0,2486.0
38265,12950.0,16624.0
38266,2817.0,6494.0
38267,10008.0,12330.0
38268,2578.0,2328.0
38269,1116.0,3252.0
38270,23020.0,10992.0
38271,3109.0,2261.3333333333335
38272,3756.0,3540.5
38273,12141.0,7620.0
38274,4982.0,2817.0
38275,13757.0,9573.0
38276,3691.0,1338.0
38277,1394.0,1606.0
38278,1837.0,1092.0
38279,1467.0,1293.0
38280,4069.0,4616.0
38281,2013.0,2231.0
38282,1294.0,1337.0
38283,113902.0,52077.5
38284,18367.0,11258.0
38285,1770.0,2458.0
38286,1853.0,1961.0
38287,3513.0,2742.0
38288,1502.0,1229.0
38289,11091.0,8726.0
38290,16203.0,5680.0
38291,1213.0,2077.0
38292,11624.0,4685.0
38293,4812.0,3574.0
38294,15489.0,7489.0
38295,1197.0,3198.0
38296,5085.0,5125.0
38297,1675.0,6626.0
38298,75321.0,59861.5
38299,4019.0,1532.0
38300,1855.0,2139.0
38301,3149.0,1092.0
38302,17109.0,3782.0
38303,1663.0,2333.0
38304,2470.0,1284.0
38305,6220.0,3491.0
38306,99939.0,129884.66666666667
38307,7143.0,7778.666666666667
38308,14110.0,12633.0
38309,8655.0,10556.0
38310,1321.0,1281.5
38311,2666.0,4673.0
38312,3535.0,1642.0
38313,6409.0,3228.3333333333335
38314,1951.0,5403.333333333333
38315,4912.0,6425.0
38316,1373.0,3000.3333333333335
38317,2199.0,2954.5
38318,1434.0,1639.0
38319,5046.0,2960.3333333333335
38320,2112.0,1802.3333333333333
38321,1449.0,1147.0
38322,42069.0,58827.0
38323,1305.0,1096.0
38324,19471.0,24207.0
38325,1928.0,1495.0
38326,6722.0,2886.0
38327,2130.0,6605.666666666667
38328,1490.0,1179.0
38329,1163.0,1147.0
38330,14397.0,9756.333333333334
38331,15108.0,17500.666666666668
38332,2270.0,3936.3333333333335
38333,3049.0,7562.333333333333
38334,1340.0,2037.0
38335,1019.0,1132.0
38336,5263.0,2267.3333333333335
38337,2213.0,1375.0
38338,1863.0,1312.0
38339,2061.0,1343.0
38340,8506.0,8235.666666666666
38341,3358.0,2924.6666666666665
38342,2132.0,1125.0
38343,4150.0,3153.3333333333335
38344,1268.0,1247.0
38345,2078.0,1909.6666666666667
38346,5890.0,5319.666666666667
38347,1295.0,1838.0
38348,4621.0,2238.6666666666665
38349,1553.0,1547.3333333333333
38350,1226.0,1181.5
38351,10793.0,7747.333333333333
38352,8315.0,4340.333333333333
38353,67323.0,61051.666666666664
38354,11130.0,7868.0
38355,7538.0,6586.333333333333
38356,2251.0,1446.0
38357,1643.0,1315.5
38358,4533.0,3456.0
38359,2339.0,2528.6666666666665
38360,1281.0,1071.0
38361,1653.0,1838.0
38362,5392.0,3705.3333333333335
38363,1070.0,1071.0
38364,9194.0,6799.333333333333
38365,78207.0,50373.333333333336
38366,14740.0,11396.666666666666
38367,1586.0,1005.0
38368,2004.0,2273.0
38369,6007.0,11102.0
38370,2455.0,2307.0
38371,1155.0,1117.0
38372,8909.0,7665.0
38373,5726.0,5830.0
38374,8562.0,10145.0
38375,3201.0,2175.0
38376,1132.0,1234.0
38377,75881.0,89416.0
38378,3581.0,2601.0
38379,83646.0,99810.0
38380,8040.0,7466.0
38381,3592.0,6572.0
38382,11267.0,9967.0
38383,2429.0,1475.0
38384,2995.0,2876.0
38385,1659.0,1653.5
38386,13323.0,11227.0
38387,3747.0,3285.0
38388,8490.0,5571.0
38389,3840.0,6236.5
38390,2023.0,2336.5
38391,3982.0,1445.0
38392,3161.0,3685.0
38393,1363.0,1202.0
38394,61313.0,13190.0
38395,46672.0,16206.0
38396,1129.0,1947.0
38397,1440.0,1086.0
38398,3079.0,1756.3333333333333
38399,1010.0,1068.0
38400,1165.0,1734.0
38401,9105.0,2674.0
38402,1417.0,1068.0
38403,2603.0,2861.3333333333335
38404,3591.0,1428.0
38405,11441.0,2431.0
38406,9118.0,1994.0
38407,7630.0,1510.0
38408,4433.0,1714.0
38409,19417.0,4509.0
38410,12111.0,4520.0
38411,1473.0,1192.0
38412,8054.0,1178.0
38413,1401.0,1306.0
38414,2063.0,1582.0
38415,5224.0,1268.0
38416,1254.0,1068.0
38417,8592.0,10913.0
38418,15712.0,12078.0
38419,8395.0,4212.0
38420,3578.0,2324.0
38421,101698.0,46912.5
38422,8865.0,6787.0
38423,2450.0,3118.0
38424,2651.0,2402.0
38425,1090.0,1148.0
38426,6704.0,9376.0
38427,1084.0,1802.0
38428,1319.0,2325.0
38429,1585.0,1957.3333333333333
38430,5559.0,5742.0
38431,3787.0,3443.0
38432,2942.0,2187.0
38433,3446.0,1944.0
38434,2415.0,1721.0
38435,8362.0,11744.0
38436,7105.0,9372.0
38437,65149.0,53646.333333333336
38438,1177.0,1035.0
38439,8890.0,6405.0
38440,162812.0,88923.0
38441,9225.0,5860.0
38442,2302.0,1942.0
38443,4445.0,2374.0
38444,1574.0,1205.0
38445,21135.0,22680.0
38446,2620.0,1576.0
38447,1768.0,1788.5
38448,14729.0,9420.666666666666
38449,9209.0,1361.5
38450,3793.0,1148.0
38451,2847.0,1115.0
38452,3128.0,2421.0
38453,4866.0,4280.0
38454,24206.0,3364.0
38455,1118.0,1225.0
38456,3771.0,4398.0
38457,8148.0,7206.666666666667
38458,5060.0,3544.0
38459,2421.0,1225.0
38460,8496.0,2701.0
38461,2223.0,1289.0
38462,4824.0,3284.0
38463,4366.0,4523.333333333333
38464,15561.0,6850.5
38465,1463.0,1205.0
38466,1835.0,1499.0
38467,13576.0,11353.0
38468,1417.0,2898.0
38469,2236.0,1204.5
38470,18035.0,4639.0
38471,2086.0,2195.5
38472,17512.0,11541.0
38473,13895.0,6788.0
38474,108211.0,58151.666666666664
38475,7531.0,2849.0
38476,16236.0,13546.0
38477,5105.0,7499.0
38478,2582.0,3211.0
38479,36177.0,1407.0
38480,1115.0,1225.0
38481,4842.0,1849.0
38482,3225.0,2281.0
38483,4669.0,3469.0
38484,79950.0,87961.0
38485,57405.0,22165.0
38486,1134.0,1012.0
38487,1453.0,1012.0
38488,11128.0,9710.0
38489,3472.0,3221.0
38490,1517.0,1476.0
38491,11657.0,2248.0
38492,2007.0,1512.0
38493,2105.0,1544.0
38494,1253.0,1064.0
38495,18551.0,3085.0
38496,22545.0,11436.0
38497,1153.0,1007.0
38498,1264.0,1064.0
38499,1207.0,1012.0
38500,1627.0,1006.0
38501,12818.0,5007.0
38502,13114.0,2479.0
38503,5995.0,3243.0
38504,2103.0,1905.0
38505,6142.0,3937.0
38506,6809.0,2140.0
38507,4854.0,2784.0
38508,1862.0,1012.0
38509,5070.0,7074.0
38510,14199.0,9109.0
38511,5276.0,2633.0
38512,5938.0,1591.0
38513,2309.0,1533.0
38514,3066.0,1110.0
38515,2251.0,1001.0
38516,1306.0,2849.0
38517,1105.0,1082.0
38518,1659.0,1017.0
38519,2022.0,1572.0
38520,5344.0,1294.0
38521,1143.0,1572.0
38522,14300.0,3442.0
38523,18411.0,5396.0
38524,159437.0,30549.0
38525,4679.0,1337.0
38526,20204.0,1072.0
38527,1256.0,1082.0
38528,4676.0,2252.0
38529,5551.0,5271.0
38530,2864.0,2003.5
38531,22202.0,2004.0
38532,5368.0,2355.0
38533,1149.0,1218.0
38534,1240.0,1572.0
38535,4150.0,1142.0
38536,19064.0,5405.0
38537,17393.0,1805.0
38538,3338.0,1793.0
38539,1886.0,1572.0
38540,16277.0,3949.0
38541,1209.0,1021.0
38542,5241.0,2449.0
38543,3784.0,1752.0
38544,2236.0,1186.0
38545,17049.0,3013.0
38546,21438.0,2643.0
38547,23190.0,1450.0
38548,117360.0,26563.0
38549,1717.0,1019.0
38550,2429.0,1156.0
38551,1762.0,1646.0
38552,1843.0,1157.0
38553,2891.0,1037.0
38554,13134.0,2999.0
38555,4946.0,2148.0
38556,6216.0,3354.0
38557,1307.0,1126.0
38558,5189.0,2415.0
38559,2898.0,2575.0
38560,101266.0,132614.0
38561,17689.0,13171.0
38562,16906.0,10078.5
38563,6371.0,3540.0
38564,1558.0,1685.0
38565,1540.0,1832.0
38566,22291.0,16311.0
38567,1346.0,1024.0
38568,2862.0,2410.0
38569,2355.0,1056.0
38570,11403.0,8725.0
38571,5688.0,9359.0
38572,13889.0,15622.0
38573,1420.0,1433.0
38574,13102.0,3926.0
38575,3389.0,3028.0
38576,3934.0,2661.5
38577,1141.0,1433.0
38578,2615.0,4149.0
38579,10115.0,6302.0
38580,3082.0,2911.5
38581,5774.0,5928.0
38582,5877.0,1521.0
38583,73406.0,66625.0
38584,1368.0,1433.0
38585,1165.0,1433.0
38586,2656.0,1143.0
38587,19629.0,11008.0
38588,1028.0,1056.0
38589,19040.0,5466.0
38590,1909.0,1409.5
38591,1424.0,1056.0
38592,19322.0,12422.0
38593,1945.0,1322.0
38594,2129.0,1078.0
38595,18480.0,8640.0
38596,5514.0,2255.0
38597,1329.0,1056.0
38598,1010.0,2806.0
38599,1466.0,1287.0
38600,10276.0,4691.75
38601,2810.0,1885.0
38602,1767.0,2577.5
38603,2123.0,1837.0
38604,14001.0,11301.75
38605,1810.0,1181.0
38606,1769.0,1352.0
38607,120529.0,61151.75
38608,1217.0,1156.0
38609,10455.0,8524.25
38610,11063.0,4098.75
38611,2236.0,1922.0
38612,3087.0,1917.3333333333333
38613,3886.0,2563.0
38614,1990.0,4780.0
38615,5949.0,3505.75
38616,3270.0,2859.0
38617,11811.0,2751.5
38618,4087.0,2580.0
38619,3063.0,2866.0
38620,1051.0,1464.5
38621,6571.0,3101.0
38622,4557.0,2994.0
38623,5473.0,2448.0
38624,20220.0,12869.0
38625,58857.0,35276.75
38626,2449.0,1534.0
38627,7355.0,2837.5
38628,1310.0,3177.0
38629,6043.0,2820.5
38630,10384.0,8404.5
38631,15016.0,7575.5
38632,1111.0,1027.0
38633,4232.0,4577.5
38634,3464.0,2777.0
38635,13090.0,9566.5
38636,64762.0,48371.0
38637,1498.0,1378.0
38638,85983.0,46796.0
38639,3715.0,1802.0
38640,10885.0,6512.0
38641,7779.0,5579.5
38642,4534.0,4610.0
38643,4657.0,2296.5
38644,1220.0,1467.5
38645,2180.0,1495.0
38646,1786.0,1021.0
38647,18835.0,9372.0
38648,11091.0,4959.0
38649,1584.0,1102.0
38650,6105.0,3659.0
38651,1235.0,1272.0
38652,6854.0,4784.5
38653,2158.0,1324.0
38654,1109.0,1031.0
38655,3995.0,1871.0
38656,2821.0,2016.0
38657,10863.0,5648.0
38658,3731.0,1644.0
38659,1361.0,1437.0
38660,1133.0,1548.0
38661,1971.0,1238.0
38662,1071.0,1103.0
38663,2314.0,3768.0
38664,11436.0,3626.6666666666665
38665,3172.0,1259.0
38666,1451.0,1133.5
38667,4119.0,3479.5
38668,1744.0,1474.0
38669,2601.0,1133.5
38670,3428.0,2435.5
38671,1578.0,2764.5
38672,2435.0,1117.0
38673,9620.0,2580.6666666666665
38674,29117.0,14147.333333333334
38675,6975.0,6074.666666666667
38676,5331.0,1252.0
38677,17624.0,12988.333333333334
38678,21397.0,7973.333333333333
38679,123868.0,97729.66666666667
38680,12830.0,9271.0
38681,15478.0,5781.333333333333
38682,6471.0,2431.5
38683,67257.0,64396.666666666664
38684,1136.0,1133.5
38685,2164.0,2328.5
38686,1736.0,1103.0
38687,2275.0,1698.5
38688,2868.0,1133.5
38689,6751.0,4694.333333333333
38690,11987.0,6282.666666666667
38691,4036.0,3136.0
38692,2225.0,1280.0
38693,22078.0,11941.0
38694,11038.0,2368.0
38695,9310.0,5823.666666666667
38696,3103.0,1133.5
38697,1757.0,1133.5
38698,13904.0,16070.0
38699,14884.0,15059.0
38700,70525.0,94591.0
38701,9116.0,9836.0
38702,3677.0,2545.0
38703,1060.0,1233.0
38704,1400.0,1685.0
38705,2328.0,1592.0
38706,5709.0,5180.0
38707,2669.0,3247.0
38708,3443.0,1526.0
38709,1483.0,1388.0
38710,3086.0,2961.0
38711,6801.0,6487.0
38712,4190.0,6066.0
38713,3937.0,2025.0
38714,44251.0,58915.0
38715,1394.0,1966.0
38716,3429.0,4384.0
38717,1246.0,1581.6666666666667
38718,13181.0,9676.0
38719,1669.0,1038.0
38720,1072.0,1592.0
38721,11507.0,13884.0
38722,2287.0,1195.0
38723,1449.0,2791.0
38724,4023.0,6023.0
38725,7526.0,6578.666666666667
38726,2924.0,2795.0
38727,42100.0,60498.0
38728,7716.0,11193.0
38729,2312.0,2090.0
38730,8313.0,6586.75
38731,2436.0,3335.0
38732,1440.0,1338.0
38733,1408.0,1137.0
38734,1520.0,1315.0
38735,2839.0,4717.0
38736,1905.0,1236.0
38737,3079.0,3935.5
38738,1940.0,3165.0
38739,5394.0,3352.6666666666665
38740,6699.0,6289.5
38741,2115.0,1491.0
38742,57158.0,63991.0
38743,1599.0,1914.0
38744,12999.0,10130.666666666666
38745,1076.0,1772.0
38746,1930.0,1322.5
38747,1616.0,2239.0
38748,4646.0,3103.5
38749,3042.0,1854.0
38750,7191.0,5330.5
38751,6414.0,3037.0
38752,14280.0,6814.5
38753,5940.0,3488.0
38754,1868.0,1167.0
38755,3412.0,2034.5
38756,14465.0,8978.0
38757,5915.0,2247.0
38758,2174.0,2639.0
38759,1704.0,1238.0
38760,1174.0,1194.0
38761,6356.0,5353.0
38762,1519.0,1238.0
38763,1114.0,1238.0
38764,7300.0,7380.0
38765,1037.0,1194.0
38766,1335.0,1070.5
38767,3530.0,5918.5
38768,27009.0,12278.0
38769,1204.0,1238.0
38770,10411.0,6368.5
38771,3235.0,1362.0
38772,16914.0,13292.0
38773,6482.0,7245.5
38774,1610.0,1194.0
38775,2135.0,1292.0
38776,1415.0,1051.0
38777,14651.0,12119.5
38778,98324.0,71154.5
38779,29398.0,15451.0
38780,3365.0,2723.0
38781,3348.0,2578.0
38782,2358.0,1203.0
38783,56441.0,56676.0
38784,7722.0,6513.0
38785,2144.0,2479.0
38786,1587.0,1194.0
38787,11214.0,10159.0
38788,1613.0,2392.0
38789,1006.0,1172.0
38790,2607.0,1724.5
38791,9180.0,6171.0
38792,1939.0,1410.0
38793,8427.0,3330.0
38794,8777.0,7990.0
38795,1541.0,1377.0
38796,1463.0,1076.5
38797,7498.0,6108.5
38798,14068.0,11809.0
38799,130623.0,42105.0
38800,1053.0,1437.0
38801,2288.0,1680.0
38802,1900.0,1076.5
38803,1151.0,1076.5
38804,2009.0,1680.0
38805,12265.0,7756.0
38806,13762.0,5459.0
38807,19342.0,10589.0
38808,1052.0,1680.0
38809,13480.0,16565.0
38810,20110.0,3634.0
38811,1720.0,2392.0
38812,2302.0,1411.0
38813,1132.0,1279.0
38814,6982.0,1804.5
38815,2177.0,1377.0
38816,90815.0,37985.5
38817,4017.0,2065.0
38818,1574.0,1680.0
38819,7896.0,3438.0
38820,4481.0,1754.0
38821,2221.0,1418.0
38822,1733.0,1534.0
38823,16450.0,1941.5
38824,9796.0,7778.0
38825,2239.0,1125.0
38826,1301.0,1698.0
38827,5106.0,3618.0
38828,1232.0,1029.0
38829,3195.0,3242.0
38830,1082.0,1233.0
38831,6686.0,4080.0
38832,3892.0,3304.0
38833,1386.0,1233.0
38834,1325.0,1154.0
38835,1567.0,1126.0
38836,9714.0,12052.0
38837,2520.0,2581.0
38838,2557.0,1327.0
38839,2582.0,2429.0
38840,15587.0,9881.0
38841,1138.0,1572.5
38842,19261.0,16642.0
38843,14161.0,14161.5
38844,1464.0,1172.0
38845,17459.0,10661.5
38846,3895.0,2628.0
38847,25083.0,5040.666666666667
38848,1305.0,1233.0
38849,1850.0,1856.0
38850,3789.0,3253.0
38851,2110.0,2301.0
38852,101323.0,57705.666666666664
38853,1504.0,2849.0
38854,1591.0,1233.0
38855,1282.0,1021.0
38856,1436.0,1170.0
38857,133474.0,61510.333333333336
38858,4675.0,2648.6666666666665
38859,13153.0,8061.0
38860,1574.0,1639.0
38861,19592.0,10326.0
38862,13503.0,12932.0
38863,10414.0,7192.0
38864,2196.0,2106.0
38865,1347.0,1154.0
38866,8268.0,3625.0
38867,6472.0,3537.0
38868,3678.0,4144.0
38869,23972.0,15245.0
38870,1753.0,1117.0
38871,1279.0,1132.0
38872,4716.0,6568.0
38873,22133.0,12779.0
38874,1141.0,1386.0
38875,1269.0,1752.0
38876,2206.0,1386.0
38877,2661.0,1475.0
38878,2147.0,1475.0
38879,6969.0,3750.0
38880,28841.0,9375.0
38881,24599.0,5956.0
38882,1582.0,1364.0
38883,5484.0,4499.0
38884,12188.0,16266.0
38885,1360.0,4178.0
38886,5170.0,4251.0
38887,3588.0,5641.0
38888,3935.0,3449.0
38889,27144.0,15040.0
38890,2002.0,1386.0
38891,27832.0,13398.0
38892,28898.0,13277.0
38893,6609.0,1720.0
38894,3871.0,1386.0
38895,1117.0,1409.0
38896,9557.0,1637.0
38897,6162.0,4323.0
38898,1939.0,2059.0
38899,1216.0,3035.0
38900,1306.0,1317.0
38901,101222.0,63554.0
38902,165868.0,103359.0
38903,13715.0,16431.0
38904,1972.0,1752.0
38905,1354.0,2109.0
38906,15222.0,14528.0
38907,1511.0,1117.0
38908,7939.0,1636.0
38909,2669.0,4753.0
38910,1043.0,1364.0
38911,3505.0,1047.0
38912,1751.0,1083.0
38913,1372.0,1392.0
38914,1342.0,1106.0
38915,2174.0,1144.0
38916,4593.0,1278.0
38917,2848.0,3047.0
38918,22847.0,15608.0
38919,6964.0,11176.0
38920,1011.0,1014.0
38921,1198.0,1253.0
38922,3587.0,4202.0
38923,77674.0,93035.0
38924,6152.0,7587.0
38925,4913.0,6041.0
38926,1385.0,1020.0
38927,9635.0,8962.0
38928,4629.0,3196.0
38929,3537.0,1573.5
38930,17134.0,10612.0
38931,3640.0,4195.0
38932,2242.0,2354.0
38933,12778.0,8483.0
38934,2261.0,1106.0
38935,119211.0,116748.0
38936,1371.0,1442.0
38937,8424.0,6942.0
38938,7262.0,10781.0
38939,3069.0,2486.0
38940,14279.0,9283.0
38941,1997.0,1503.0
38942,2126.0,3174.0
38943,1835.0,1679.0
38944,9465.0,6858.0
38945,2792.0,1829.0
38946,4167.0,3545.3333333333335
38947,3222.0,3573.0
38948,3219.0,2087.6666666666665
38949,1568.0,1110.0
38950,7930.0,2154.6666666666665
38951,1067.0,1117.0
38952,62938.0,49509.0
38953,1022.0,1158.0
38954,4519.0,2664.0
38955,1737.0,2596.6666666666665
38956,85967.0,44911.0
38957,14504.0,5756.333333333333
38958,1179.0,1031.0
38959,3367.0,2775.3333333333335
38960,1154.0,1844.0
38961,1725.0,2799.0
38962,21231.0,10226.666666666666
38963,8225.0,4922.333333333333
38964,1871.0,1210.5
38965,3779.0,1782.0
38966,1058.0,1414.0
38967,1051.0,1148.0
38968,11182.0,6909.0
38969,6099.0,5062.666666666667
38970,1469.0,1169.5
38971,2429.0,1766.5
38972,8908.0,6518.666666666667
38973,5220.0,5211.666666666667
38974,5075.0,1818.0
38975,2326.0,1610.5
38976,3003.0,2249.5
38977,1971.0,1307.5
38978,2860.0,2846.3333333333335
38979,19168.0,6717.0
38980,1249.0,1224.0
38981,2220.0,2062.0
38982,1574.0,2190.0
38983,145837.0,51824.666666666664
38984,2815.0,1044.0
38985,1466.0,1864.0
38986,1155.0,1166.0
38987,84630.0,43631.666666666664
38988,1389.0,1109.0
38989,11082.0,3417.0
38990,1100.0,1015.0
38991,25699.0,4672.0
38992,1323.0,1224.0
38993,5907.0,4418.666666666667
38994,9835.0,6084.333333333333
38995,3238.0,2601.0
38996,1830.0,3144.5
38997,1771.0,1330.0
38998,14559.0,9864.333333333334
38999,11950.0,2348.6666666666665
39000,1135.0,1223.5
39001,3048.0,2530.5
39002,2015.0,1768.5
39003,54436.0,41710.0
39004,10048.0,6324.5
39005,3878.0,1749.0
39006,15759.0,8475.0
39007,3866.0,2546.5
39008,1907.0,3027.0
39009,1450.0,1223.5
39010,3908.0,1397.5
39011,11398.0,7701.0
39012,1550.0,1306.0
39013,8208.0,3715.5
39014,12396.0,4418.0
39015,1948.0,1034.0
39016,1403.0,1299.0
39017,81989.0,36042.5
39018,5564.0,2730.0
39019,25132.0,16053.5
39020,5401.0,5455.0
39021,3468.0,3229.0
39022,1476.0,1068.0
39023,2652.0,1504.0
39024,1493.0,1243.0
39025,19465.0,1192.0
39026,3862.0,2681.5
39027,7383.0,7718.0
39028,2773.0,8645.0
39029,64272.0,97172.0
39030,8248.0,7813.0
39031,2070.0,1005.0
39032,2452.0,3118.0
39033,1553.0,2307.0
39034,2468.0,2488.0
39035,4435.0,7054.0
39036,2576.0,2876.0
39037,9356.0,10913.0
39038,2064.0,4212.0
39039,1463.0,1638.0
39040,1314.0,1802.0
39041,1233.0,1199.0
39042,5555.0,5856.0
39043,11501.0,11913.0
39044,1742.0,1721.0
39045,45786.0,88915.0
39046,1978.0,3443.0
39047,8085.0,10258.0
39048,29157.0,21998.0
39049,8622.0,3286.0
39050,1479.0,1271.0
39051,10388.0,11318.0
39052,14829.0,8830.666666666666
39053,1607.0,1573.0
39054,3393.0,2355.5
39055,7057.0,3984.0
39056,1309.0,1075.0
39057,5596.0,5044.333333333333
39058,3870.0,1833.0
39059,1934.0,2355.5
39060,1066.0,2355.5
39061,21491.0,15822.333333333334
39062,2232.0,1159.0
39063,16904.0,13553.666666666666
39064,5262.0,2145.3333333333335
39065,7025.0,7323.666666666667
39066,3881.0,2168.0
39067,2255.0,2352.6666666666665
39068,20741.0,29153.666666666668
39069,1157.0,2355.5
39070,24769.0,25863.666666666668
39071,4795.0,3289.0
39072,35049.0,22680.0
39073,3866.0,4926.0
39074,1398.0,1039.0
39075,26164.0,16863.0
39076,2281.0,1308.0
39077,9349.0,5716.0
39078,2261.0,1161.0
39079,154177.0,174212.33333333334
39080,2613.0,2127.0
39081,2264.0,1520.0
39082,2268.0,1600.0
39083,8445.0,4161.666666666667
