,turnover
5590,6793.333333333333
5591,2162.0
5592,22136.666666666668
5593,2826.5
5594,5680.333333333333
5595,1854.0
5596,5443.666666666667
5597,15527.666666666666
5598,3859.0
5599,3079.0
5600,2958.5
5601,1476.0
5602,3581.909090909091
5603,1571.0
5604,2101.6666666666665
5605,3975.0
5606,1138.0
5607,6300.363636363636
5608,1843.1666666666667
5609,2411.222222222222
5610,13807.727272727272
5611,2040.4285714285713
5612,12202.636363636364
5613,1791.5
5614,11280.181818181818
5615,7786.727272727273
5616,1499.0
5617,8325.90909090909
5618,1490.5
5619,88819.0
5620,10472.727272727272
5621,11087.636363636364
5622,1041.0
5623,6448.090909090909
5624,3209.3333333333335
5625,1975.0
5626,1513.8333333333333
5627,1218.0
5628,1528.5
5629,1333.5
5630,1240.0
5631,12229.272727272728
5632,3923.0
5633,3353.7
5634,2926.6666666666665
5635,10859.272727272728
5636,2453.1
5637,2564.8888888888887
5638,2468.714285714286
5639,65230.63636363636
5640,2401.125
5641,1927.1666666666667
5642,1676.0
5643,6467.0
5644,3203.0
5645,8796.0
5646,2484.0
5647,1154.0
5648,1749.0
5649,2434.0
5650,1076.0
5651,6193.0
5652,3353.7
5653,1329.6666666666667
5654,1672.0
5655,5712.384615384615
5656,6936.5
5657,12576.875
5658,2773.0
5659,4110.0
5660,14197.0
5661,1097.0
5662,2082.75
5663,15037.0
5664,1737.0
5665,3631.4
5666,2148.0
5667,12845.0
5668,1004.0
5669,97144.42857142857
5670,1149.75
5671,2110.0
5672,11059.0
5673,5108.0
5674,2720.6
5675,4149.3
5676,1050.0
5677,17516.0
5678,1612.0
5679,1324.25
5680,1294.6666666666667
5681,1161.0
5682,15875.0
5683,77055.0
5684,94412.3
5685,1200.5
5686,1409.888888888889
5687,1989.4285714285713
5688,12715.4
5689,13127.6
5690,2097.7
5691,1388.2
5692,1188.0
5693,14978.4
5694,3338.9
5695,1388.2
5696,1549.3333333333333
5697,1376.5
5698,67308.6
5699,3300.777777777778
5700,2534.4
5701,18803.2
5702,9508.9
5703,1584.6666666666667
5704,3752.3
5705,1582.2222222222222
5706,1742.857142857143
5707,2720.6
5708,5207.5
5709,3304.0
5710,1510.25
5711,3808.0
5712,4838.6
5713,8915.5
5714,1662.5714285714287
5715,2025.3333333333333
5716,3400.7
5717,6897.9
5718,3153.4
5719,11700.1
5720,12293.0
5721,1327.0
5722,1436.0
5723,13663.0
5724,1380.0
5725,1614.6666666666667
5726,10809.0
5727,1825.0
5728,9308.2
5729,2239.8333333333335
5730,3557.655172413793
5731,1329.3333333333333
5732,1443.3846153846155
5733,2262.9473684210525
5734,8394.4375
5735,8377.666666666666
5736,7523.073170731707
5737,2365.6
5738,1213.0
5739,6212.630434782609
5740,2392.5185185185187
5741,1392.05
5742,2715.4137931034484
5743,77276.05
5744,2206.9
5745,14293.923076923076
5746,58786.857142857145
5747,7768.326530612245
5748,7138.763157894737
5749,4684.384615384615
5750,3185.9347826086955
5751,1161.0
5752,1406.0
5753,1929.5
5754,5102.625
5755,1698.6875
5756,1779.48
5757,1184.3333333333333
5758,7138.763157894737
5759,77276.05
5760,7523.073170731707
5761,1779.48
5762,8394.4375
5763,5102.625
5764,1698.6875
5765,2262.9473684210525
5766,8377.666666666666
5767,2715.4137931034484
5768,2365.6
5769,3185.9347826086955
5770,2239.8333333333335
5771,1789.4
5772,1443.3846153846155
5773,58786.857142857145
5774,1486.0
5775,1774.5384615384614
5776,1401.0
5777,14293.923076923076
5778,1563.909090909091
5779,1200.0
5780,4684.384615384615
5781,2392.5185185185187
5782,9308.2
5783,7768.326530612245
5784,2206.9
5785,1406.0
5786,1392.05
5787,1179.857142857143
5788,1929.5
5789,6212.630434782609
5790,3557.655172413793
5791,70828.21739130435
5792,2805.317073170732
5793,8338.681818181818
5794,5024.933333333333
5795,8179.173913043478
5796,2379.7428571428572
5797,6212.630434782609
5798,13897.826086956522
5799,6016.533333333334
5800,1882.2
5801,2190.896551724138
5802,2327.3888888888887
5803,2542.3793103448274
5804,59374.739130434784
5805,6503.695652173913
5806,4281.325581395349
5807,3447.4186046511627
5808,3341.4146341463415
5809,1358.5217391304348
5810,7523.073170731707
5811,1536.3461538461538
5812,2412.75
5813,1662.5
5814,9167.804347826086
5815,1250.0
5816,1335.5
5817,2657.0
5818,1176.5
5819,10925.0
5820,1933.0
5821,4715.75
5822,2577.0
5823,3066.2
5824,1228.0
5825,4723.5
5826,5665.0
5827,71128.75
5828,1620.0
5829,7987.4
5830,7825.0
5831,1116.0
5832,6003.5
5833,1178.5
5834,2344.0
5835,4087.0
5836,1374.0
5837,70666.66666666667
5838,2821.5
5839,1410.0
5840,1520.3333333333333
5841,4256.5
5842,1401.0
5843,1374.0
5844,1058.0
5845,1223.6666666666667
5846,3092.0227272727275
5847,12751.28
5848,1709.9375
5849,1892.0344827586207
5850,2320.625
5851,1304.0
5852,62655.0
5853,2114.3823529411766
5854,2633.5348837209303
5855,1848.3333333333333
5856,7319.14
5857,1589.76
5858,5651.52
5859,3653.625
5860,1366.2666666666667
5861,6596.0204081632655
5862,2968.7555555555555
5863,1295.95
5864,1416.888888888889
5865,4985.571428571428
5866,5785.586956521739
5867,1443.3846153846155
5868,1395.0
5869,52377.8
5870,8427.46
5871,7468.48
5872,2262.9473684210525
5873,4457.851063829788
5874,1241.0
5875,2605.2
5876,92692.72727272728
5877,69331.45454545454
5878,10381.454545454546
5879,2275.5454545454545
5880,2925.909090909091
5881,1688.25
5882,14605.90909090909
5883,10434.818181818182
5884,8907.0
5885,3483.4545454545455
5886,1361.4285714285713
5887,1264.5
5888,6811.545454545455
5889,2954.0
5890,2008.8333333333333
5891,3160.3636363636365
5892,3711.2
5893,10722.454545454546
5894,2259.75
5895,2305.8571428571427
5896,9569.272727272728
5897,1009.0
5898,1552.0
5899,9877.90909090909
5900,11314.454545454546
5901,1582.0
5902,1437.5
5903,1072.0
5904,1435.8333333333333
5905,2201.375
5906,1771.0
5907,1838.5
5908,1120.0
5909,10455.272727272728
5910,3500.9
5911,2644.625
5912,6381.545454545455
5913,1009.0
5914,1128.0
5915,1690.5714285714287
5916,1255.0
5917,2697.1111111111113
5918,1129.5
5919,7205.541666666667
5920,6936.5
5921,3292.25
5922,1511.3333333333333
5923,1509.0
5924,1099.0
5925,87407.68
5926,4149.3
5927,14928.0
5928,2256.8
5929,2040.9411764705883
5930,2331.5
5931,1448.0
5932,3023.4444444444443
5933,2465.7272727272725
5934,1488.6
5935,8902.217391304348
5936,2544.0
5937,1333.0
5938,1580.8
5939,68166.21428571429
5940,1350.4705882352941
5941,2591.75
5942,3353.7
5943,5712.384615384615
5944,12399.9
5945,1333.0
5946,1326.0
5947,1350.75
5948,1290.0
5949,3631.4
5950,12202.636363636364
5951,11595.0
5952,1763.0
5953,1772.5
5954,9812.2
5955,1315.0
5956,1791.5
5957,7790.642857142857
5958,2391.1176470588234
5959,1494.142857142857
5960,10953.04347826087
5961,4575.0
5962,3369.4285714285716
5963,3661.875
5964,1911.0
5965,8796.0
5966,16074.625
5967,15875.0
5968,12845.0
5969,1327.25
5970,3419.5
5971,7642.944444444444
5972,1390.0
5973,17516.0
5974,1178.5
5975,2866.375
5976,2019.1666666666667
5977,2794.0
5978,4033.9411764705883
5979,4028.1
5980,4191.055555555556
5981,13943.7
5982,1030.0
5983,1449.0
5984,15037.0
5985,4892.3
5986,1465.0
5987,1365.0
5988,11812.777777777777
5989,73895.66666666667
5990,1531.5
5991,2108.5
5992,4161.5
5993,7595.722222222223
5994,1413.0
5995,107370.875
5996,3267.285714285714
5997,2200.6666666666665
5998,2488.4
5999,1749.0
6000,1154.0
6001,1911.0
6002,1287.5
6003,2168.0
6004,2535.0
6005,3519.7272727272725
6006,1519.6666666666667
6007,10543.857142857143
6008,2082.75
6009,14801.5
6010,11676.538461538461
6011,1527.0
6012,97144.42857142857
6013,12576.875
6014,12354.5
6015,1464.5
6016,6897.9
6017,1995.3333333333333
6018,4794.6
6019,2720.6
6020,1506.25
6021,1278.0
6022,12890.666666666666
6023,1742.857142857143
6024,1378.6666666666667
6025,1819.2857142857142
6026,2450.5
6027,2269.4285714285716
6028,2261.0
6029,1459.0
6030,10900.0
6031,2771.5714285714284
6032,1704.0
6033,3171.1428571428573
6034,3752.3
6035,1960.0
6036,2959.6666666666665
6037,3774.1666666666665
6038,4632.333333333333
6039,12244.125
6040,1357.0
6041,69128.57142857143
6042,11118.923076923076
6043,6323.857142857143
6044,5104.5
6045,1613.75
6046,2287.75
6047,9371.5
6048,3856.625
6049,12224.5
6050,3550.75
6051,20196.25
6052,12271.875
6053,2034.625
6054,11762.75
6055,1559.2
6056,8277.5
6057,4740.0
6058,5448.125
6059,2124.0
6060,2655.375
6061,1940.0
6062,3257.875
6063,2980.625
6064,2456.75
6065,135181.125
6066,1330.6666666666667
6067,26117.75
6068,8622.375
6069,5165.625
6070,2134.25
6071,3688.25
6072,1496.75
6073,80805.25
6074,1299.5
6075,1178.0
6076,1502.2857142857142
6077,2713.1428571428573
6078,12587.375
6079,2715.4137931034484
6080,58786.857142857145
6081,1789.4
6082,1779.48
6083,7138.763157894737
6084,1406.0
6085,5102.625
6086,1929.5
6087,1213.0
6088,4684.384615384615
6089,3185.9347826086955
6090,8394.4375
6091,6212.630434782609
6092,1698.6875
6093,9308.2
6094,2392.5185185185187
6095,1392.05
6096,1486.0
6097,7768.326530612245
6098,7523.073170731707
6099,8377.666666666666
6100,1169.0
6101,77276.05
6102,14293.923076923076
6103,2206.9
6104,2262.9473684210525
6105,2239.8333333333335
6106,3557.655172413793
6107,1161.0
6108,1774.5384615384614
6109,1603.2857142857142
6110,2365.6
6111,1443.3846153846155
6112,1691.2692307692307
6113,1779.48
6114,2148.5
6115,1544.8461538461538
6116,2215.2
6117,67698.35897435897
6118,1476.142857142857
6119,1584.8666666666666
6120,9087.948717948719
6121,1138.0
6122,8373.128205128205
6123,59692.179487179485
6124,3853.5
6125,4220.421052631579
6126,2193.8214285714284
6127,2206.9
6128,1269.75
6129,14293.923076923076
6130,5148.378378378378
6131,2839.3611111111113
6132,6240.4358974358975
6133,2013.121212121212
6134,5978.461538461538
6135,1535.75
6136,7763.076923076923
6137,1038.0
6138,1749.3809523809523
6139,4886.8378378378375
6140,2502.0
6141,1028.0
6142,6504.948717948718
6143,95951.33333333333
6144,2915.6666666666665
6145,3211.0
6146,14738.666666666666
6147,1153.0
6148,2840.6666666666665
6149,2203.0
6150,1350.0
6151,1332.6
6152,70657.0
6153,9454.333333333334
6154,1432.0
6155,1183.0
6156,5318.333333333333
6157,2099.3333333333335
6158,4528.333333333333
6159,2975.3333333333335
6160,9471.333333333334
6161,5870.0
6162,8411.0
6163,6669.666666666667
6164,1476.0
6165,1534.0
6166,1566.3333333333333
6167,2276.0
6168,1314.0
6169,1759.6666666666667
6170,9662.0
6171,2164.0
6172,1708.0
6173,1948.0
6174,1929.0
6175,2715.4137931034484
6176,3185.9347826086955
6177,2392.5185185185187
6178,2365.6
6179,1486.0
6180,3557.655172413793
6181,58786.857142857145
6182,1929.5
6183,9308.2
6184,1603.2857142857142
6185,1401.0
6186,1698.6875
6187,4684.384615384615
6188,7768.326530612245
6189,1779.48
6190,1789.4
6191,7523.073170731707
6192,8394.4375
6193,1213.0
6194,6212.630434782609
6195,1047.0
6196,8377.666666666666
6197,2206.9
6198,2239.8333333333335
6199,7138.763157894737
6200,77276.05
6201,14293.923076923076
6202,1443.3846153846155
6203,1392.05
6204,2262.9473684210525
6205,1161.0
6206,1406.0
6207,5102.625
6208,2437.25
6209,3575.5
6210,3638.0
6211,1230.0
6212,1387.5
6213,2104.25
6214,1367.0
6215,4307.333333333333
6216,1647.6666666666667
6217,1158.0
6218,1516.75
6219,1749.5
6220,1570.5
6221,1844.25
6222,2559.6
6223,6775.666666666667
6224,3398.25
6225,6758.0
6226,9747.333333333334
6227,7790.166666666667
6228,5873.833333333333
6229,2146.4
6230,6732.333333333333
6231,1628.0
6232,2484.0
6233,2605.0
6234,3365.5
6235,6931.0
6236,2826.0
6237,1842.8
6238,59262.0
6239,1459.0
6240,51638.166666666664
6241,1367.0
6242,13989.5
6243,1242.0
6244,5700.5
6245,11233.642857142857
6246,7396.2307692307695
6247,2465.7272727272725
6248,1297.6666666666667
6249,1632.142857142857
6250,3091.5
6251,3735.4166666666665
6252,82915.57142857143
6253,12914.357142857143
6254,68166.21428571429
6255,17423.285714285714
6256,1396.7142857142858
6257,1887.5
6258,1938.4
6259,9905.307692307691
6260,2869.8333333333335
6261,1495.0
6262,1297.0
6263,7872.0
6264,6063.285714285715
6265,1500.0
6266,1608.3
6267,12956.785714285714
6268,11037.285714285714
6269,1899.0
6270,3427.4545454545455
6271,2888.9166666666665
6272,1558.5
6273,3163.7
6274,3420.909090909091
6275,2008.1818181818182
6276,7974.571428571428
6277,1276.75
6278,9536.92857142857
6279,2248.818181818182
6280,4220.0
6281,2542.4545454545455
6282,2387.2
6283,9689.857142857143
6284,8796.0
6285,1004.0
6286,1749.0
6287,2871.846153846154
6288,15025.0
6289,1939.5
6290,4110.0
6291,6467.0
6292,1225.0
6293,7273.666666666667
6294,2484.0
6295,1452.0
6296,1041.0
6297,12845.0
6298,68801.0
6299,2974.6
6300,5712.384615384615
6301,1162.5
6302,1076.0
6303,1097.0
6304,91903.57142857143
6305,5108.0
6306,3358.818181818182
6307,15037.0
6308,17516.0
6309,1018.0
6310,1672.0
6311,1470.0
6312,20976.0
6313,2603.0
6314,15875.0
6315,2353.8
6316,1198.0
6317,1060.0
6318,1612.0
6319,2508.5
6320,6908.727272727273
6321,2110.0
6322,1529.5
6323,1119.0
6324,1973.0
6325,1212.0
6326,2791.0
6327,1230.6666666666667
6328,2061.0
6329,1973.0
6330,3680.6
6331,12967.8
6332,2349.0
6333,1743.0
6334,3120.4
6335,2084.25
6336,2539.75
6337,1718.0
6338,1612.0
6339,2262.0
6340,1470.0
6341,5462.8
6342,9442.8
6343,1499.0
6344,5518.2
6345,3649.8
6346,12916.2
6347,3125.8
6348,2204.0
6349,1495.5
6350,3145.8
6351,16248.0
6352,4903.8
6353,7350.2
6354,65419.8
6355,17075.8
6356,113829.6
6357,1844.6
6358,3051.6
6359,2637.5
6360,6552.0
6361,4496.6
6362,3920.75
6363,9676.4
6364,1828.5
6365,3058.4
6366,1104.5
6367,1032.0
6368,3863.5
6369,21141.4
6370,9974.0
6371,18477.0
6372,18253.8
6373,1633.0
6374,1973.0
6375,1240.6666666666667
6376,2580.5
6377,1496.75
6378,1443.3846153846155
6379,1698.6875
6380,2262.9473684210525
6381,3185.9347826086955
6382,3557.655172413793
6383,1392.05
6384,2365.6
6385,9308.2
6386,1213.0
6387,14293.923076923076
6388,7523.073170731707
6389,7138.763157894737
6390,1779.48
6391,1329.3333333333333
6392,1929.5
6393,2206.9
6394,58786.857142857145
6395,1774.5384615384614
6396,1406.0
6397,5102.625
6398,77276.05
6399,4684.384615384615
6400,6212.630434782609
6401,8377.666666666666
6402,1200.0
6403,1401.0
6404,7768.326530612245
6405,2392.5185185185187
6406,8394.4375
6407,2715.4137931034484
6408,1230.6666666666667
6409,7468.48
6410,2320.625
6411,1354.3636363636363
6412,1426.5555555555557
6413,2114.3823529411766
6414,1346.0
6415,1450.0
6416,1309.3333333333333
6417,1295.95
6418,1842.6363636363637
6419,52377.8
6420,1416.888888888889
6421,4457.851063829788
6422,1366.2666666666667
6423,1589.76
6424,1848.3333333333333
6425,1057.0
6426,1892.0344827586207
6427,7319.14
6428,2262.9473684210525
6429,3092.0227272727275
6430,1253.0
6431,2141.0
6432,1443.3846153846155
6433,1281.0
6434,5785.586956521739
6435,1709.9375
6436,2968.7555555555555
6437,12751.28
6438,62655.0
6439,1329.3333333333333
6440,3653.625
6441,8427.46
6442,1961.5
6443,1486.0
6444,2633.5348837209303
6445,1304.0
6446,5651.52
6447,6596.0204081632655
6448,4985.571428571428
6449,7053.825
6450,9078.15
6451,1654.1923076923076
6452,2543.0882352941176
6453,3621.153846153846
6454,2149.3636363636365
6455,2057.1111111111113
6456,3145.837837837838
6457,2288.8888888888887
6458,2176.95
6459,70919.225
6460,1398.4166666666667
6461,2887.2051282051284
6462,1173.5
6463,2392.5185185185187
6464,1837.5
6465,1311.2
6466,4580.368421052632
6467,8413.225
6468,1501.25
6469,77276.05
6470,1369.0
6471,14241.8
6472,2032.0
6473,7721.35
6474,1486.0
6475,5102.625
6476,2230.0
6477,1962.576923076923
6478,6303.125
6479,1133.5
6480,1855.7083333333333
6481,7027.15
6482,8829.8
6483,2310.5925925925926
6484,2413.0
6485,1892.5833333333333
6486,13362.454545454546
6487,4263.645161290323
6488,7496.451612903225
6489,2210.5
6490,8478.46875
6491,57478.757575757576
6492,8023.909090909091
6493,6331.121212121212
6494,1991.409090909091
6495,1488.7272727272727
6496,2582.76
6497,2942.733333333333
6498,3586.133333333333
6499,5220.71875
6500,2196.3333333333335
6501,1452.2857142857142
6502,2139.0
6503,8872.151515151516
6504,1885.4761904761904
6505,1150.8333333333333
6506,9304.151515151516
6507,1486.7
6508,8377.666666666666
6509,76790.39393939394
6510,2715.4137931034484
6511,59374.739130434784
6512,13897.826086956522
6513,2379.7428571428572
6514,1905.3076923076924
6515,7523.073170731707
6516,8338.681818181818
6517,1536.3461538461538
6518,8179.173913043478
6519,4281.325581395349
6520,2412.75
6521,3341.4146341463415
6522,2327.3888888888887
6523,1432.9
6524,1352.4
6525,2542.3793103448274
6526,2805.317073170732
6527,6016.533333333334
6528,1554.6666666666667
6529,1662.5
6530,6503.695652173913
6531,1038.0
6532,5024.933333333333
6533,2190.896551724138
6534,1358.5217391304348
6535,1454.0625
6536,70828.21739130435
6537,1383.5
6538,1882.2
6539,9167.804347826086
6540,6212.630434782609
6541,3447.4186046511627
6542,8659.0
6543,3629.5
6544,1907.5
6545,1050.0
6546,1641.3333333333333
6547,15533.375
6548,6246.0
6549,1097.0
6550,10509.0
6551,7844.5
6552,2402.8333333333335
6553,2954.0
6554,1004.0
6555,2382.6666666666665
6556,1171.0
6557,2484.0
6558,2605.0
6559,1294.6666666666667
6560,1154.0
6561,8408.0
6562,3912.3333333333335
6563,66007.85714285714
6564,1120.0
6565,12935.5
6566,90865.63636363637
6567,13989.5
6568,1890.875
6569,13002.375
6570,1967.0
6571,2831.25
6572,1324.25
6573,2305.8571428571427
6574,3494.0833333333335
6575,1329.6666666666667
6576,10521.285714285714
6577,6333.0
6578,1076.0
6579,1941.0
6580,1983.5
6581,2457.75
6582,2697.1111111111113
6583,1476.1818181818182
6584,2460.809523809524
6585,6395.666666666667
6586,2629.909090909091
6587,1458.3333333333333
6588,87407.68
6589,2196.818181818182
6590,2582.6521739130435
6591,1673.8333333333333
6592,1340.3
6593,1362.0
6594,10169.56
6595,3340.391304347826
6596,6323.0
6597,1067.0
6598,10210.4
6599,7205.541666666667
6600,2118.5833333333335
6601,2015.7692307692307
6602,2455.6666666666665
6603,1101.5
6604,7932.96
6605,1408.0
6606,1326.0
6607,11747.2
6608,4035.92
6609,11460.36
6610,60908.32
6611,1629.25
6612,14795.16
6613,11251.08
6614,2046.2631578947369
6615,11109.4
6616,1410.8
6617,1678.0
6618,4167.708333333333
6619,1909.5384615384614
6620,2727.2380952380954
6621,1042.0
6622,92692.72727272728
6623,1650.0
6624,16471.428571428572
6625,2201.375
6626,1009.0
6627,3483.4545454545455
6628,8796.0
6629,4149.3
6630,1749.0
6631,15802.57142857143
6632,1027.0
6633,5108.0
6634,2110.0
6635,8583.0
6636,1128.0
6637,15783.285714285714
6638,1552.0
6639,1072.0
6640,14985.57142857143
6641,3444.7
6642,1009.0
6643,1881.5
6644,2140.0
6645,1006.0
6646,1437.5
6647,6196.0
6648,5577.0
6649,6673.666666666667
6650,1227.5
6651,3203.0
6652,17516.0
6653,15037.0
6654,69331.45454545454
6655,3425.0
6656,2058.0
6657,16641.714285714286
6658,1084.0
6659,7867.85
6660,4246.75
6661,2773.0
6662,1690.5714285714287
6663,4110.0
6664,2008.8333333333333
6665,12616.0
6666,11888.0
6667,2327.0
6668,1374.0
6669,111066.0
6670,15958.0
6671,9753.0
6672,1099.0
6673,2472.0
6674,1047.0
6675,8218.0
6676,2347.0
6677,1338.5
6678,1360.0
6679,18967.0
6680,2150.0
6681,18282.0
6682,2826.5
6683,4066.0
6684,7885.0
6685,7836.0
6686,4284.0
6687,1316.0
6688,6485.0
6689,15125.0
6690,2136.0
6691,13715.0
6692,2302.5
6693,2354.5
6694,15805.0
6695,67032.0
6696,1113.0
6697,2320.0
6698,1379.0
6699,1543.0
6700,1579.0
6701,1459.0
6702,1106.0
6703,7880.0
6704,2654.0
6705,3151.0
6706,2281.0
6707,2001.8
6708,55949.020833333336
6709,1433.7368421052631
6710,1551.0967741935483
6711,1822.642857142857
6712,2587.5
6713,4080.191489361702
6714,3519.5348837209303
6715,1297.0
6716,2329.6774193548385
6717,3185.9347826086955
6718,6575.279069767442
6719,2918.75
6720,6032.5625
6721,1874.235294117647
6722,1197.0
6723,1690.8125
6724,9226.416666666666
6725,5323.833333333333
6726,5568.68085106383
6727,1960.7931034482758
6728,67826.47916666667
6729,14058.208333333334
6730,1482.8333333333333
6731,8155.234042553191
6732,1433.7368421052631
6733,8394.4375
6734,2327.9736842105262
6735,1626.5833333333333
6736,5313.181818181818
6737,7768.326530612245
6738,6212.630434782609
6739,58786.857142857145
6740,7138.763157894737
6741,7523.073170731707
6742,1789.4
6743,9308.2
6744,8377.666666666666
6745,2392.5185185185187
6746,2262.9473684210525
6747,14293.923076923076
6748,4684.384615384615
6749,8394.4375
6750,2239.8333333333335
6751,1698.6875
6752,1443.3846153846155
6753,77276.05
6754,2365.6
6755,2715.4137931034484
6756,1406.0
6757,2206.9
6758,5102.625
6759,3557.655172413793
6760,3185.9347826086955
6761,1779.48
6762,1486.0
6763,1392.05
6764,1486.0
6765,1238.0
6766,1698.6875
6767,4684.384615384615
6768,1406.0
6769,5102.625
6770,1329.3333333333333
6771,9308.2
6772,3185.9347826086955
6773,1774.5384615384614
6774,1779.48
6775,1929.5
6776,1194.6666666666667
6777,58786.857142857145
6778,7768.326530612245
6779,8377.666666666666
6780,2206.9
6781,7138.763157894737
6782,1443.3846153846155
6783,8394.4375
6784,2715.4137931034484
6785,2239.8333333333335
6786,1161.0
6787,2365.6
6788,2392.5185185185187
6789,2262.9473684210525
6790,3557.655172413793
6791,7523.073170731707
6792,6212.630434782609
6793,77276.05
6794,14293.923076923076
6795,2715.4137931034484
6796,1329.3333333333333
6797,8394.4375
6798,1486.0
6799,1171.0
6800,3185.9347826086955
6801,1346.0
6802,5102.625
6803,1789.4
6804,1161.0
6805,2206.9
6806,2239.8333333333335
6807,1961.5
6808,1698.6875
6809,9308.2
6810,14293.923076923076
6811,1779.48
6812,4684.384615384615
6813,6212.630434782609
6814,2262.9473684210525
6815,3557.655172413793
6816,1184.3333333333333
6817,1109.0
6818,2365.6
6819,1238.0
6820,2045.0
6821,7768.326530612245
6822,58786.857142857145
6823,7523.073170731707
6824,2392.5185185185187
6825,1392.05
6826,1179.857142857143
6827,1774.5384615384614
6828,7138.763157894737
6829,1401.0
6830,1169.0
6831,8377.666666666666
6832,1213.0
6833,77276.05
6834,1406.0
6835,1929.5
6836,1443.3846153846155
6837,1830.095238095238
6838,65707.7027027027
6839,6573.7027027027025
6840,8819.297297297297
6841,9117.0
6842,1628.7857142857142
6843,1536.4583333333333
6844,1835.25
6845,1550.125
6846,4845.189189189189
6847,4952.055555555556
6848,2130.0333333333333
6849,3421.1176470588234
6850,1521.25
6851,3175.0
6852,1194.6666666666667
6853,6425.783783783784
6854,6667.243243243243
6855,2064.185185185185
6856,54803.91891891892
6857,2606.942857142857
6858,1692.875
6859,2128.6666666666665
6860,6903.675675675676
6861,14563.567567567568
6862,2249.5806451612902
6863,8641.305555555555
6864,1392.05
6865,66007.85714285714
6866,2605.0
6867,2484.0
6868,1790.6666666666667
6869,1890.875
6870,1050.0
6871,1076.0
6872,15533.375
6873,8408.0
6874,1120.0
6875,2831.25
6876,1628.0
6877,1004.0
6878,1130.0
6879,2148.0
6880,1097.0
6881,7844.5
6882,1236.0
6883,3629.5
6884,2382.6666666666665
6885,3494.0833333333335
6886,1050.0
6887,1050.0
6888,6333.0
6889,2954.0
6890,2402.8333333333335
6891,90865.63636363637
6892,10509.0
6893,1171.0
6894,10521.285714285714
6895,2457.75
6896,1967.0
6897,1263.0
6898,1410.5
6899,3395.5
6900,8659.0
6901,13989.5
6902,1225.75
6903,1941.0
6904,12935.5
6905,1641.3333333333333
6906,6246.0
6907,1050.0
6908,1324.25
6909,13002.375
6910,1983.5
6911,3912.3333333333335
6912,1050.0
6913,1154.0
6914,2305.8571428571427
6915,1329.6666666666667
6916,1007.0
6917,1294.6666666666667
6918,2560.769230769231
6919,69350.1875
6920,1116.0
6921,1758.7142857142858
6922,1429.0
6923,9879.6875
6924,6925.0625
6925,13969.5
6926,1367.0
6927,1306.7142857142858
6928,2585.8
6929,1080.0
6930,3053.923076923077
6931,10094.4375
6932,5810.875
6933,3333.133333333333
6934,1252.0
6935,4276.307692307692
6936,2869.4615384615386
6937,1509.0
6938,8532.3125
6939,1879.4545454545455
6940,2237.5555555555557
6941,58497.0
6942,1535.4
6943,6673.0
6944,1358.0
6945,1006.0
6946,2279.3636363636365
6947,10387.4375
6948,1372.2
6949,1116.0
6950,2490.0
6951,2758.153846153846
6952,2325.8333333333335
6953,1713.2857142857142
6954,6185.266666666666
6955,9588.25
6956,10537.4375
6957,2267.1666666666665
6958,1772.5
6959,6467.0
6960,3135.75
6961,1594.0
6962,1592.0
6963,2507.4545454545455
6964,1158.0
6965,63626.5
6966,1018.0
6967,1102.0
6968,2484.0
6969,1459.0
6970,59262.0
6971,1739.0
6972,1628.0
6973,15037.0
6974,1230.0
6975,2774.5
6976,4110.0
6977,1943.0
6978,9812.733333333334
6979,15875.0
6980,1355.0
6981,3750.714285714286
6982,3058.0
6983,1097.0
6984,2773.0
6985,1387.5
6986,1749.0
6987,4818.923076923077
6988,3203.0
6989,16288.0
6990,8796.0
6991,1033.0
6992,12845.0
6993,1149.75
6994,17516.0
6995,1047.0
6996,3326.6153846153848
6997,3365.5
6998,7070.666666666667
6999,1066.0
7000,16987.0
7001,5284.75
7002,5108.0
7003,4467.5
7004,1158.0
7005,3153.4
7006,1380.0
7007,11700.1
7008,1376.5
7009,1327.0
7010,8915.5
7011,1614.6666666666667
7012,1409.888888888889
7013,12293.0
7014,12715.4
7015,13127.6
7016,2097.7
7017,10809.0
7018,3300.777777777778
7019,94412.3
7020,2534.4
7021,1825.0
7022,1388.2
7023,3338.9
7024,1388.2
7025,3808.0
7026,2025.3333333333333
7027,9508.9
7028,1188.0
7029,1200.5
7030,67308.6
7031,14978.4
7032,1989.4285714285713
7033,1436.0
7034,1144.6666666666667
7035,13663.0
7036,4838.6
7037,3752.3
7038,6897.9
7039,2720.6
7040,18803.2
7041,5207.5
7042,1510.25
7043,1296.6666666666667
7044,1584.6666666666667
7045,3304.0
7046,1582.2222222222222
7047,1662.5714285714287
7048,1742.857142857143
7049,3400.7
7050,2041.92
7051,4218.5142857142855
7052,1774.5384615384614
7053,1582.6
7054,75497.73684210527
7055,3050.8636363636365
7056,1220.0
7057,9165.131578947368
7058,3139.9411764705883
7059,12654.28947368421
7060,6332.368421052632
7061,2207.4375
7062,1184.3333333333333
7063,1515.0
7064,7712.131578947368
7065,1311.875
7066,2009.3333333333333
7067,1239.0
7068,1858.5333333333333
7069,8249.447368421053
7070,2379.1666666666665
7071,58733.76315789474
7072,1136.0
7073,13334.5
7074,2018.75
7075,2716.9411764705883
7076,1653.3529411764705
7077,2476.8928571428573
7078,1442.5
7079,5096.5526315789475
7080,1922.7037037037037
7081,1333.0
